test,mtu,qp,srvnode,cltnode,gpu_serv,gpu_clt,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,2,peak,0.08238,0.17,0.34,0.67,1.35,2.7,5.4,10.82,21.48,43.17,86.13,172.67,197.13,197.66,197.86,197.99,198.06,198.09,198.1,198.1,187.85,163.78,163.75
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,3,0,avg,0.078461,0.16,0.32,0.64,1.27,2.53,5.09,10.11,20.2,40.4,80.79,160.54,120.42,137.66,159.23,177.32,196.79,191.77,194.61,195.9,185.34,163.13,163.06
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,3,0,peak,0.078768,0.16,0.32,0.64,1.28,2.55,5.1,10.15,20.3,40.51,81.02,160.63,155.87,187.25,188.8,190.75,196.8,191.77,194.61,195.9,185.58,163.13,163.06
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,1,avg,0.086169,0.18,0.36,0.71,1.42,2.85,5.69,11.35,23.04,45.93,97.83,198.66,200.91,201.99,202.53,202.84,202.97,203.04,203.08,203.11,195.29,169.87,169.85
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,1,peak,0.086747,0.18,0.36,0.72,1.43,2.86,5.7,11.38,23.1,46.2,98.04,198.73,201.17,201.99,202.54,202.86,202.99,203.05,203.08,203.11,195.29,169.88,169.85
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,3,avg,0.055083,0.11,0.23,0.45,0.9,1.8,3.6,7.19,14.25,28.8,57.5,115.56,77.07,196.62,195.87,196.9,197.24,197.21,196.89,196.85,186.65,162.8,162.78
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,3,peak,0.055556,0.11,0.23,0.45,0.91,1.8,3.62,7.23,14.33,28.89,57.69,116.11,193.01,196.74,195.89,196.9,197.25,197.22,196.89,196.85,186.65,162.8,162.78
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,0,avg,0.080885,0.17,0.34,0.67,1.34,2.68,5.36,10.73,21.06,42.7,85.05,171.56,208.22,208.82,209.2,209.41,209.49,209.54,209.57,209.58,206.64,170.97,170.95
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,0,peak,0.08181,0.17,0.34,0.67,1.35,2.69,5.37,10.77,21.19,42.87,85.33,171.86,208.27,208.86,209.23,209.42,209.49,209.55,209.58,209.58,206.64,170.99,170.97
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,0,avg,0.081533,0.17,0.34,0.67,1.34,2.69,5.36,10.74,21.48,42.17,85.61,172.31,208.12,208.8,209.18,209.38,209.46,209.52,209.54,209.56,198.34,170.96,170.97
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,0,peak,0.082005,0.17,0.34,0.67,1.35,2.7,5.38,10.77,21.53,42.37,85.73,172.67,208.27,208.86,209.23,209.38,209.47,209.52,209.54,209.56,198.34,170.96,171.01
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,1,avg,0.081867,0.17,0.33,0.67,1.33,2.67,5.31,10.65,21.23,43.4,87.58,186.4,196.77,197.76,197.9,197.78,197.95,198.03,198.09,198.09,184.6,163.63,163.62
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,1,peak,0.08238,0.17,0.33,0.67,1.34,2.68,5.33,10.69,21.33,43.68,88.83,187.6,196.87,197.79,197.93,197.79,197.96,198.03,198.09,198.09,184.6,163.63,163.62
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,3,avg,0.056686,0.12,0.23,0.46,0.93,1.85,3.65,7.35,14.76,29.36,54.88,118.64,102.18,136.68,161.41,177.96,186.94,194.24,195.23,198.03,184.81,163.56,163.62
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,3,peak,0.057143,0.12,0.23,0.46,0.93,1.86,3.66,7.37,14.82,29.49,58.05,118.92,181.6,187.0,189.53,191.28,191.61,194.24,195.23,198.03,184.81,163.56,163.62
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,3,avg,0.07856,0.16,0.33,0.65,1.3,2.61,5.2,10.43,20.8,28.18,58.16,30.99,136.56,195.8,196.62,192.16,194.87,196.29,196.73,197.04,187.64,163.18,163.15
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,3,peak,0.079646,0.16,0.33,0.65,1.31,2.62,5.21,10.47,20.9,29.35,60.14,121.06,194.28,195.82,196.67,195.36,195.65,196.3,196.73,197.04,187.64,163.18,163.15
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,0,avg,0.079822,0.17,0.33,0.66,1.32,2.64,5.28,10.56,21.11,41.47,84.01,169.37,208.09,208.82,209.22,209.45,209.48,209.54,209.56,209.58,198.51,170.98,170.9
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,0,peak,0.080357,0.17,0.33,0.66,1.32,2.65,5.28,10.57,21.19,41.8,84.36,169.88,208.27,208.86,209.23,209.45,209.49,209.55,209.57,209.58,198.56,171.06,170.9
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,1,avg,0.082568,0.17,0.34,0.68,1.35,2.7,5.38,10.74,21.5,43.91,91.02,187.44,208.24,209.11,209.5,209.28,209.5,209.56,209.6,209.6,192.6,171.26,171.23
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,1,peak,0.083141,0.17,0.34,0.68,1.36,2.71,5.41,10.79,21.58,44.1,91.47,189.53,208.27,209.16,209.53,209.31,209.51,209.56,209.6,209.6,192.6,171.26,171.23
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,2,avg,0.079881,0.16,0.33,0.65,1.3,2.6,5.19,10.33,20.72,41.45,82.4,164.46,195.85,196.9,197.22,197.31,197.28,197.28,197.32,197.31,184.74,163.21,163.19
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,2,peak,0.080178,0.16,0.33,0.65,1.31,2.61,5.2,10.4,20.8,41.61,82.84,164.57,196.09,196.99,197.27,197.33,197.28,197.28,197.32,197.31,184.74,163.21,163.19
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,3,avg,0.056676,0.11,0.23,0.46,0.92,1.82,3.66,7.24,14.58,29.22,57.81,115.47,200.83,200.77,196.06,200.22,201.69,200.45,199.59,200.35,188.85,166.95,166.66
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,3,peak,0.056872,0.12,0.23,0.46,0.92,1.83,3.67,7.27,14.68,29.35,57.87,116.47,200.89,200.89,196.09,200.25,201.7,200.79,199.6,200.35,190.08,166.95,166.96
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,2,avg,0.08103,0.17,0.33,0.67,1.34,2.67,5.33,10.69,21.4,42.02,85.21,170.37,197.01,197.54,197.89,198.0,198.07,198.12,198.13,198.12,194.81,163.76,163.76
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,2,peak,0.081623,0.17,0.34,0.67,1.34,2.69,5.35,10.74,21.43,42.28,85.53,170.67,197.13,197.66,197.93,198.03,198.08,198.12,198.14,198.12,194.81,163.77,163.77
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,2,avg,0.082202,0.17,0.33,0.66,1.34,2.67,5.32,10.7,21.3,42.63,84.98,170.15,207.65,209.13,209.48,209.55,209.62,209.62,209.62,209.63,192.61,171.24,171.22
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,2,peak,0.082569,0.17,0.33,0.67,1.35,2.69,5.35,10.72,21.38,42.77,85.33,170.27,207.98,209.16,209.53,209.57,209.62,209.63,209.62,209.63,192.62,171.24,171.22
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,0,avg,0.056317,0.11,0.23,0.46,0.92,1.82,3.64,7.35,14.58,29.29,58.36,116.91,199.69,198.45,195.78,201.8,200.26,200.14,200.45,200.74,187.99,166.98,167.04
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,0,peak,0.056867,0.11,0.23,0.46,0.92,1.82,3.66,7.37,14.63,29.4,58.51,117.03,200.08,198.46,195.82,201.82,200.65,200.14,200.79,200.74,188.68,166.98,167.29
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,1,avg,0.085566,0.18,0.35,0.7,1.4,2.8,5.57,11.1,22.27,45.91,96.31,192.69,202.02,202.6,202.93,203.03,203.12,203.15,203.15,203.19,189.97,169.88,169.85
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,1,peak,0.086124,0.18,0.35,0.7,1.41,2.82,5.59,11.13,22.31,45.97,96.5,194.02,202.27,202.69,202.97,203.04,203.12,203.16,203.16,203.19,189.97,169.88,169.85
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,2,avg,0.080912,0.17,0.34,0.67,1.34,2.68,5.35,10.71,21.4,42.05,85.19,171.48,196.98,197.53,197.82,197.96,198.03,198.07,198.09,198.08,188.45,163.74,163.74
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,2,peak,0.081633,0.17,0.34,0.67,1.34,2.69,5.37,10.74,21.48,42.18,85.53,171.85,197.13,197.53,197.85,197.96,198.04,198.08,198.09,198.09,188.45,163.74,163.74
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,1,avg,0.058583,0.12,0.24,0.48,0.95,1.89,3.81,7.67,15.14,31.16,62.28,130.1,189.81,193.97,196.06,198.01,187.23,193.02,195.24,196.77,185.37,163.63,163.73
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,1,peak,0.058824,0.12,0.24,0.48,0.96,1.9,3.82,7.69,15.26,31.29,62.59,131.19,190.02,194.02,196.09,198.02,191.72,193.02,195.25,196.77,185.37,163.63,163.73
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,2,avg,0.078003,0.16,0.32,0.64,1.27,2.56,5.1,10.18,20.41,40.79,79.67,162.08,196.61,197.65,197.99,197.79,197.97,198.0,198.01,198.03,185.45,163.6,163.6
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,2,peak,0.078775,0.16,0.32,0.64,1.27,2.58,5.12,10.19,20.53,41.05,80.49,162.4,196.87,197.66,197.99,197.79,197.98,198.0,198.01,198.04,185.45,163.6,163.6
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,0,avg,0.078312,0.16,0.32,0.64,1.28,2.56,5.08,10.17,20.32,40.5,80.49,161.13,196.55,197.6,197.95,197.81,197.99,198.0,198.04,198.06,185.01,163.61,163.6
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,0,peak,0.078775,0.16,0.32,0.64,1.28,2.57,5.11,10.19,20.39,40.6,80.84,161.33,196.87,197.66,197.99,197.83,197.99,198.0,198.04,198.06,185.01,163.61,163.6
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,1,avg,0.083393,0.17,0.35,0.69,1.38,2.78,5.53,11.01,22.29,30.23,61.4,30.71,62.35,151.85,192.85,199.66,202.97,201.93,203.15,203.18,194.06,169.81,169.82
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,1,peak,0.084706,0.17,0.35,0.7,1.39,2.79,5.55,11.05,22.42,32.22,66.3,139.64,196.61,200.89,200.89,201.13,202.99,201.93,203.15,203.18,194.06,169.81,169.82
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,3,3,avg,0.057333,0.11,0.23,0.47,0.93,1.87,3.72,7.4,14.9,29.72,59.46,70.62,108.06,134.56,160.34,196.24,196.81,197.03,194.52,196.07,184.19,163.19,163.1
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,3,3,peak,0.057508,0.12,0.23,0.47,0.94,1.88,3.74,7.42,14.99,29.87,59.55,103.99,174.09,185.95,188.93,196.25,196.82,197.03,194.52,196.07,184.19,163.19,163.1
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,1,avg,0.088688,0.18,0.37,0.74,1.47,2.95,5.88,11.78,23.9,47.91,102.06,198.67,200.9,201.97,202.54,202.83,202.98,203.05,203.09,203.11,194.71,169.85,169.87
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,1,peak,0.089776,0.19,0.37,0.74,1.48,2.96,5.91,11.85,24.0,48.25,102.4,198.73,201.17,201.99,202.55,202.86,202.99,203.05,203.09,203.11,194.71,169.87,169.88
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,3,avg,0.080969,0.17,0.33,0.67,1.34,2.69,5.34,10.72,21.09,42.8,85.29,171.01,196.24,196.74,197.02,197.2,197.27,197.3,197.34,197.33,188.02,163.18,163.16
ib_write_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,3,peak,0.081818,0.17,0.34,0.67,1.34,2.7,5.37,10.74,21.24,42.97,85.53,171.46,196.35,196.74,197.07,197.2,197.28,197.31,197.35,197.33,188.29,163.18,163.16
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,0,2,avg,0.054991,0.11,0.23,0.45,0.9,1.78,3.59,7.15,14.29,28.52,56.8,113.94,199.97,196.91,205.3,206.37,207.76,208.68,209.1,209.36,194.15,170.97,170.92
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,0,2,peak,0.055549,0.11,0.23,0.45,0.9,1.79,3.61,7.2,14.42,28.8,57.07,114.13,200.35,197.0,205.37,206.38,207.76,208.69,209.1,209.36,194.15,170.97,170.92
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,1,avg,0.059435,0.12,0.24,0.48,0.97,1.94,3.87,7.78,15.65,31.04,63.92,134.64,200.92,199.6,202.61,202.39,202.92,202.71,202.76,202.7,194.05,169.55,169.54
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,1,peak,0.059701,0.12,0.24,0.49,0.97,1.95,3.89,7.81,15.7,31.51,64.22,135.03,201.17,199.67,202.68,202.41,202.93,202.71,202.76,202.7,194.05,169.55,169.54
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,3,avg,0.082248,0.17,0.34,0.67,1.34,2.67,5.34,10.72,21.41,42.73,82.86,170.01,201.81,202.6,203.02,203.06,203.07,203.13,203.2,203.18,189.92,169.79,169.86
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,3,peak,0.082569,0.17,0.34,0.67,1.35,2.68,5.36,10.74,21.43,42.87,83.59,170.27,201.99,202.69,203.04,203.07,203.07,203.13,203.2,203.19,189.93,169.79,169.86
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,0,3,avg,0.056935,0.12,0.23,0.47,0.93,1.86,3.71,7.42,14.69,29.69,59.2,119.34,192.8,195.97,196.63,196.99,197.19,197.31,197.34,197.34,187.04,163.19,163.21
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,0,3,peak,0.057508,0.12,0.23,0.47,0.93,1.86,3.72,7.43,14.91,29.83,59.36,119.49,193.01,196.09,196.67,197.0,197.2,197.32,197.34,197.34,187.04,163.19,163.21
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,3,1,avg,0.060786,0.12,0.25,0.5,0.99,1.99,3.99,7.96,15.88,32.37,61.31,27.13,61.45,201.35,202.62,197.81,200.38,202.1,202.56,202.75,194.21,169.87,169.87
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,3,1,peak,0.061433,0.13,0.25,0.5,1.0,2.0,4.01,8.01,15.92,32.57,66.54,138.85,200.62,201.43,202.62,201.1,201.41,202.1,202.56,202.75,194.21,169.87,169.87
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,0,avg,0.055775,0.11,0.23,0.46,0.9,1.82,3.65,7.24,14.56,29.02,54.06,115.67,189.9,195.55,195.95,177.71,188.36,194.17,195.41,196.73,185.62,163.78,163.79
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,2,0,peak,0.056515,0.11,0.23,0.46,0.91,1.84,3.66,7.29,14.63,29.16,57.07,115.92,190.02,195.56,195.95,191.28,191.58,194.18,195.41,196.73,185.83,163.79,163.79
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,1,avg,0.057161,0.12,0.23,0.47,0.93,1.87,3.75,7.47,15.15,30.36,60.15,128.9,198.33,202.3,193.72,201.25,200.71,201.08,201.38,199.78,189.5,167.11,166.9
ib_read_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,1,1,peak,0.057971,0.12,0.23,0.47,0.93,1.88,3.78,7.49,15.21,30.57,60.83,129.35,198.46,202.41,193.77,201.27,200.72,201.08,202.19,199.79,189.98,167.11,166.9
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,3,3,avg,0.057558,0.12,0.24,0.47,0.94,1.88,3.75,7.51,15.01,29.81,57.58,33.14,62.77,164.19,187.36,192.32,197.19,197.28,196.64,197.35,188.09,163.2,163.19
ib_write_bw,9000,16,mocr4pcc04u16,mocr4pcc04u15,3,3,peak,0.058065,0.12,0.24,0.47,0.94,1.89,3.76,7.54,15.06,30.12,60.14,120.27,195.31,193.01,195.44,195.44,197.2,197.28,196.64,197.35,188.18,163.2,163.19
